0.0,0.0653276160492034,0.4980373771525173,0.04519009926198852,0.5153831798409035,0.04427910027942601,0.47793512195680615,0.06618436932210045,0.5445690250609128,0.07011700242492495,0.4498515203429224,0.20968347487180808,0.5681251660487169,0.22065315614468267,0.41507071535412077,0.33591879722980084,0.5743694626674355,0.3874228750562809,0.3738042039170297,0.33941039416485796,0.5641995596726381,0.4810552427252252,0.40808496708859315,0.5715636800233972,0.5293162463768022,0.5744766439103939,0.41868887181271425,0.8158319208671503,0.5670630746004577,0.8073207012623638,0.36223482076734104,1.0025305719686899,0.5358337201095106,0.9900449694794788,0.3406581899902072
0.0,0.09753741620202447,0.43166163503990934,0.07410118770882355,0.44520033282001725,0.07828929233268037,0.4111969752407286,0.09159819733141439,0.46627904896215766,0.09663819559250106,0.3882275187889558,0.2340390378006842,0.5029073473074388,0.22561805184587883,0.3720908621637221,0.3423018865840018,0.5995774131044247,0.35542482013872184,0.38312213617337576,0.3587115850929691,0.6041567523389192,0.3222402373124301,0.4370462230690869,0.5268344454666274,0.516725227933684,0.5451886392134941,0.4246643346242756,0.698684205641025,0.5931685177945347,0.7498328692835233,0.4329368807956211,0.8741334397290511,0.5629756647122729,0.9435771855826902,0.453100455099331
0.0,0.1424680949583959,0.7589011510921215,0.12714347924252292,0.7722732006574261,0.12424410698321878,0.7452300200218082,0.14323064154262713,0.795115933917413,0.140635037988159,0.7235128619357578,0.2676664941034968,0.8136099988474348,0.25863355840349056,0.6984362570373943,0.36321656003550185,0.8716155043689074,0.3811234918475505,0.6414836516856882,0.4179262853163994,0.88901751808706,0.41423357275897743,0.6525609902124894,0.5523703006325561,0.8019895808468418,0.5601155899398759,0.706902399891469,0.7328711985126801,0.784399746056389,0.745700073525177,0.6917059065769935,0.896325737503233,0.7587570814884586,0.930928139729033,0.6884493190620949
1.0,0.307142085,0.559693702,0.296522278,0.578059954,0.291088668,0.549510996,0.320141283,0.596686731,0.29844989,0.527104976,0.442672945,0.60858582,0.396638344,0.471752012,0.585722649,0.639775259,0.517124903,0.410137812,0.656237534,0.650624908,0.609473953,0.361922364,0.684750962,0.531942213,0.646978664,0.45938503,0.742027748,0.613968588,0.721132608,0.345365248,0.95165058,0.574861201,0.973098019,0.358013903
0.0,0.10851670160491672,0.4600405889523852,0.08931675296862686,0.46478658476491813,0.10183394202846448,0.4376077991816939,0.09743078313878455,0.4832328560623135,0.13717314043809117,0.40003235993247255,0.1919394628937945,0.5423104173622046,0.2592950277583182,0.4142521027732798,0.2758194749362391,0.6172892160564329,0.38451472941774995,0.4212810786104946,0.272426397227392,0.6092996512330189,0.4292688907430859,0.43169364127390636,0.4683245876776359,0.5995093772565336,0.48558399585305057,0.5027852894734168,0.6272107762469736,0.6346591341999963,0.6939721291426029,0.5031490193177969,0.7013997090676419,0.6039434931591519,0.9053303063446408,0.5178309124137351
2.0,0.704123113,0.581201688,0.694516863,0.585732573,0.694475197,0.577870574,0.69976888,0.597795897,0.699165653,0.560757451,0.751847618,0.617392757,0.732012757,0.570503522,0.757132165,0.616993001,0.800208944,0.528200223,0.742394391,0.604306192,0.802872705,0.496859639,0.837526856,0.608910795,0.845919501,0.549890833,0.839075705,0.593392651,0.816763783,0.484440322,0.864406083,0.583981134,0.962346438,0.45231092
2.0,0.709756384,0.532305377,0.694684766,0.537573335,0.694289459,0.526803746,0.707863335,0.548399869,0.705703288,0.50560741,0.761593669,0.551215348,0.766930572,0.490054985,0.807370969,0.613706155,0.817238482,0.442366027,0.793913888,0.645355374,0.826029752,0.421725632,0.872675117,0.567348647,0.885279723,0.505712282,0.870182524,0.611966874,0.8911478,0.454877581,1.012346627,0.669480547,0.972006484,0.505083224
1.0,0.310002787,0.543911399,0.296133086,0.561350736,0.292799966,0.527993288,0.322664727,0.583201995,0.311035833,0.506302399,0.453702921,0.601077241,0.426831059,0.468980078,0.606560965,0.630036129,0.587270567,0.438420729,0.581148583,0.545902998,0.588512828,0.552068991,0.648712764,0.587136402,0.671763072,0.492603189,0.679516123,0.640053055,0.660382506,0.429295606,0.790710434,0.629230134,0.745454166,0.569520562
1.0,0.349793117,0.558086391,0.333280769,0.574049285,0.329577058,0.542655875,0.350750299,0.594447204,0.34809127,0.526431665,0.461787899,0.618787412,0.452523567,0.503838849,0.600961965,0.645219755,0.597228701,0.474871336,0.689131335,0.62750378,0.631708626,0.530696677,0.657404761,0.603357574,0.648202098,0.524029238,0.736572928,0.672584495,0.742297908,0.492386132,0.964970386,0.651882218,0.959162534,0.506182861
1.0,0.315603859,0.443114756,0.299449899,0.458940382,0.305373996,0.428237482,0.312267381,0.485714294,0.33048083,0.407153418,0.429240577,0.541008589,0.465916645,0.409201518,0.545382364,0.608624748,0.620806544,0.394134485,0.585236125,0.550299887,0.624633631,0.449957258,0.666479994,0.554827707,0.665757445,0.458704177,0.695447786,0.57063243,0.746147913,0.420502782,0.971170573,0.545839898,0.978662386,0.474531169
2.0,0.620568206,0.567913128,0.605616915,0.577859194,0.605338774,0.559866835,0.608731888,0.592563496,0.607658908,0.542121033,0.679381041,0.621186849,0.680311425,0.514143309,0.759399301,0.639689232,0.760347637,0.471287782,0.805559268,0.642857451,0.789262934,0.432676791,0.841797614,0.6151587,0.85242114,0.535893109,0.811237138,0.709567663,0.805881142,0.539302271,1.019341688,0.68532064,0.949776456,0.52734039
1.0,0.3132791,0.520208805,0.29824128,0.538004702,0.299050893,0.507948694,0.32356659,0.552593352,0.326247894,0.479391017,0.435788395,0.59319928,0.452243666,0.463226607,0.473407774,0.675559273,0.576474028,0.421813716,0.388052158,0.620004554,0.653153807,0.451999135,0.65857362,0.586440176,0.677300955,0.489803451,0.773708921,0.59773888,0.708103972,0.401785566,1.025880794,0.571352038,0.993257027,0.466312336
2.0,0.718521534,0.4566898,0.717257465,0.465666796,0.718105764,0.444869549,0.725955836,0.474122384,0.732025591,0.428444928,0.790838909,0.493356963,0.778552183,0.452210773,0.812150367,0.531360227,0.820874158,0.404830338,0.852596381,0.512108934,0.828908558,0.364070909,0.875306575,0.487944461,0.880188959,0.458081081,0.923098782,0.475324871,0.931197766,0.419446429,0.9883577,0.427999218,0.99594899,0.422739734
1.0,0.343650748,0.464497718,0.320861337,0.471178316,0.333279038,0.447531267,0.337465895,0.49423865,0.361422697,0.424974331,0.416827677,0.539372274,0.491563514,0.428002788,0.369382547,0.627500929,0.640398408,0.419790727,0.355321284,0.565149931,0.674435137,0.472834864,0.671550502,0.582727997,0.696434791,0.473663481,0.582153303,0.612846893,0.744651915,0.417607628,0.799770081,0.517748116,1.020722406,0.446837304
0.0,0.0978122314642728,0.580420945428793,0.08085814852389102,0.5877138288621117,0.07648294828058351,0.557879764412453,0.09514023900827953,0.5895378509980268,0.08581098392384696,0.5155436891755442,0.2120156047605973,0.539818160517975,0.19961586621111863,0.5119858170405263,0.3483271131883389,0.5092038067518205,0.3503741340750403,0.49014828943197336,0.47400855735077,0.5671492969007429,0.4961226870822624,0.5555331648590836,0.5415226542985051,0.4805326759151467,0.5465702288936084,0.5043855998457673,0.76879980656089,0.488766196575887,0.7572872688225539,0.4968392726838721,0.9830745051805627,0.478429391814234,0.9761582298165614,0.47586524937890956
0.0,0.1510024162711305,0.5157781507496313,0.1352628706470795,0.5321127994023346,0.1360456193590023,0.506935024049075,0.1552623301656027,0.5541616664962938,0.15001305062268538,0.4890783284448569,0.3027034315228109,0.5624107964054779,0.2649150644636296,0.4513111411861428,0.433418913481851,0.5632638124155839,0.4043925282509461,0.3884289208924053,0.43098253878358567,0.5778012148256025,0.4458489800065491,0.34838931863185824,0.5584483818767333,0.4858978936295201,0.5392182517122445,0.4187451725813222,0.7136129115207966,0.46190407321288485,0.6964011744151131,0.357631188458483,0.8844863993477752,0.42723746259254974,0.876263434526121,0.31999431686571284
